Grant,Ceiling Amount,Sponsored Program,F&A Rate Spon Pgm,Project Start Date,Project End Date,Fund/_number,type_of_fund,Sponsored Class,Sp_Class_name,Budget,Actual Expense
122744,"USD 7,358,132.00",90067768,17.00,12/10/2015,12/08/2020,9000000000,GOVERNMENT FUND,640300,Contractual Services,"$ 95,317.28","$ 129,926.57"
122744,"USD 7,358,132.00",90067768,17.00,12/10/2015,12/08/2020,9000000000,GOVERNMENT FUND,641400,Telecommunications,$ 0.00,"$ 17,497.54"
122744,"USD 7,358,132.00",90067768,17.00,12/10/2015,12/08/2020,9000000000,GOVERNMENT FUND,642500,Other Expenses,"$ 180,974.26","$ 10,553.63"
122744,"USD 7,358,132.00",90067768,17.00,12/10/2015,12/08/2020,9000000000,GOVERNMENT FUND,643000,Other Expenses Exclu,0,"$ -10,763.41"
122744,"USD 7,358,132.00",90067768,17.00,12/10/2015,12/08/2020,9000000000,GOVERNMENT FUND,652000,Travel Domestic,$ 0.00,"$ 216,245.83"
122744,"USD 7,358,132.00",90067768,17.00,12/10/2015,12/08/2020,9000000000,GOVERNMENT FUND,652100,Travel Foreign,"$ 198,134.95","$ 154,246.47"
122744,"USD 7,358,132.00",90067768,17.00,12/10/2015,12/08/2020,9000000000,GOVERNMENT FUND,690007,Recharge,"$ 128,273.38","$ 119,371.14"
122744,"USD 7,358,132.00",90067768,17.00,12/10/2015,12/08/2020,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,"$ 251,389.99",0
122744,"USD 7,358,132.00",90067768,17.00,12/10/2015,12/08/2020,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,"$ 198,831.72"
122870,"USD 7,894,490.00",90067960,0.00,03/30/2016,03/31/2021,9100000000,PRIVATE FUND,600000,Undistributed Budget,"$ 3,683.44",0
122870,"USD 7,894,490.00",90067960,0.00,03/30/2016,03/31/2021,9100000000,PRIVATE FUND,610000,Salaries & Wages,"$ 125,944.50","$ 41,217.37"
122870,"USD 7,894,490.00",90067960,0.00,03/30/2016,03/31/2021,9100000000,PRIVATE FUND,612000,Administrative Salar,0,"$ 13,283.66"
122870,"USD 7,894,490.00",90067960,0.00,03/30/2016,03/31/2021,9100000000,PRIVATE FUND,620000,Fringe Benefits,"$ 35,228.50","$ 16,807.82"
122870,"USD 7,894,490.00",90067960,0.00,03/30/2016,03/31/2021,9100000000,PRIVATE FUND,630000,Supplies & Materials,0,"$ 34,164.98"
122870,"USD 7,894,490.00",90067960,0.00,03/30/2016,03/31/2021,9100000000,PRIVATE FUND,640102,Leased Facilities Ex,0,$ 655.63
122870,"USD 7,894,490.00",90067960,0.00,03/30/2016,03/31/2021,9100000000,PRIVATE FUND,640300,Contractual Services,"$ 297,894.42","$ 1,462.56"
122870,"USD 7,894,490.00",90067960,0.00,03/30/2016,03/31/2021,9100000000,PRIVATE FUND,641400,Telecommunications,0,$ 338.59
122870,"USD 7,894,490.00",90067960,0.00,03/30/2016,03/31/2021,9100000000,PRIVATE FUND,642500,Other Expenses,"$ 1,760.25","$ 14,418.52"
122870,"USD 7,894,490.00",90067960,0.00,03/30/2016,03/31/2021,9100000000,PRIVATE FUND,643000,Other Expenses Exclu,0,$ 375.00
122870,"USD 7,894,490.00",90067960,0.00,03/30/2016,03/31/2021,9100000000,PRIVATE FUND,652000,Travel Domestic,0,$ 563.92
122870,"USD 7,894,490.00",90067960,0.00,03/30/2016,03/31/2021,9100000000,PRIVATE FUND,652100,Travel Foreign,0,"$ 5,425.68"
122870,"USD 7,894,490.00",90067960,0.00,03/30/2016,03/31/2021,9100000000,PRIVATE FUND,653400,Equipment,"$ 16,437.58","$ 16,437.58"
122870,"USD 7,894,490.00",90067960,0.00,03/30/2016,03/31/2021,9100000000,PRIVATE FUND,690007,Recharge,"$ 57,271.91","$ 16,176.52"
122870,"USD 7,894,490.00",90067961,0.00,03/30/2016,03/31/2021,9100000000,PRIVATE FUND,610000,Salaries & Wages,"$ 294,569.50","$ 274,068.88"
122870,"USD 7,894,490.00",90067961,0.00,03/30/2016,03/31/2021,9100000000,PRIVATE FUND,612000,Administrative Salar,"$ 36,298.04",0
122870,"USD 7,894,490.00",90067961,0.00,03/30/2016,03/31/2021,9100000000,PRIVATE FUND,620000,Fringe Benefits,"$ 167,451.00","$ 91,964.80"
122870,"USD 7,894,490.00",90067961,0.00,03/30/2016,03/31/2021,9100000000,PRIVATE FUND,630000,Supplies & Materials,"$ 127,437.75","$ 58,223.68"
122870,"USD 7,894,490.00",90067961,0.00,03/30/2016,03/31/2021,9100000000,PRIVATE FUND,637000,Repairs & Maintenanc,0,"$ 9,593.57"
122870,"USD 7,894,490.00",90067961,0.00,03/30/2016,03/31/2021,9100000000,PRIVATE FUND,640102,Leased Facilities Ex,0,"$ 29,391.73"
122870,"USD 7,894,490.00",90067961,0.00,03/30/2016,03/31/2021,9100000000,PRIVATE FUND,640300,Contractual Services,0,"$ 40,344.78"
122870,"USD 7,894,490.00",90067961,0.00,03/30/2016,03/31/2021,9100000000,PRIVATE FUND,641400,Telecommunications,0,"$ 11,961.87"
122870,"USD 7,894,490.00",90067961,0.00,03/30/2016,03/31/2021,9100000000,PRIVATE FUND,642500,Other Expenses,"$ 110,312.50","$ 17,495.73"
122870,"USD 7,894,490.00",90067961,0.00,03/30/2016,03/31/2021,9100000000,PRIVATE FUND,643000,Other Expenses Exclu,0,$ 621.22
122870,"USD 7,894,490.00",90067961,0.00,03/30/2016,03/31/2021,9100000000,PRIVATE FUND,652000,Travel Domestic,"$ 240,933.25","$ 131,098.41"
122870,"USD 7,894,490.00",90067961,0.00,03/30/2016,03/31/2021,9100000000,PRIVATE FUND,652100,Travel Foreign,0,"$ 118,513.34"
122870,"USD 7,894,490.00",90067961,0.00,03/30/2016,03/31/2021,9100000000,PRIVATE FUND,653400,Equipment,"$ 32,832.75",$ 153.30
122870,"USD 7,894,490.00",90067961,0.00,03/30/2016,03/31/2021,9100000000,PRIVATE FUND,690007,Recharge,"$ 140,004.00","$ 85,456.44"
122870,"USD 7,894,490.00",96016200,0.00,03/30/2016,03/31/2021,9100000000,PRIVATE FUND,642400,Subaward,"$ 89,691.54","$ 113,965.87"
122870,"USD 7,894,490.00",96016200,0.00,03/30/2016,03/31/2021,9100000000,PRIVATE FUND,690007,Recharge,"$ 7,814.31","$ 12,261.99"
122870,"USD 7,894,490.00",96016201,0.00,03/30/2016,03/31/2021,9100000000,PRIVATE FUND,642400,Subaward,"$ 143,790.45","$ 193,676.29"
122870,"USD 7,894,490.00",96016201,0.00,03/30/2016,03/31/2021,9100000000,PRIVATE FUND,690007,Recharge,"$ 8,640.78","$ 21,339.04"
122885,"USD 5,292,143.00",90068110,2.68,02/01/2016,08/31/2019,9100000000,PRIVATE FUND,600000,Undistributed Budget,"$ 386,427.25",0
122885,"USD 5,292,143.00",90068110,2.68,02/01/2016,08/31/2019,9100000000,PRIVATE FUND,610000,Salaries & Wages,"$ 19,540.00","$ 12,580.55"
122885,"USD 5,292,143.00",90068110,2.68,02/01/2016,08/31/2019,9100000000,PRIVATE FUND,612000,Administrative Salar,0,"$ 20,449.54"
122885,"USD 5,292,143.00",90068110,2.68,02/01/2016,08/31/2019,9100000000,PRIVATE FUND,620000,Fringe Benefits,"$ 6,741.25","$ 11,207.13"
122885,"USD 5,292,143.00",90068110,2.68,02/01/2016,08/31/2019,9100000000,PRIVATE FUND,630000,Supplies & Materials,0,$ 39.70
122885,"USD 5,292,143.00",90068110,2.68,02/01/2016,08/31/2019,9100000000,PRIVATE FUND,640300,Contractual Services,0,$ 555.00
122885,"USD 5,292,143.00",90068110,2.68,02/01/2016,08/31/2019,9100000000,PRIVATE FUND,641400,Telecommunications,0,$ 15.94
122885,"USD 5,292,143.00",90068110,2.68,02/01/2016,08/31/2019,9100000000,PRIVATE FUND,642500,Other Expenses,"$ 1,137.50",$ 111.00
122885,"USD 5,292,143.00",90068110,2.68,02/01/2016,08/31/2019,9100000000,PRIVATE FUND,652000,Travel Domestic,"$ 4,600.00",$ 279.93
122885,"USD 5,292,143.00",90068110,2.68,02/01/2016,08/31/2019,9100000000,PRIVATE FUND,652100,Travel Foreign,0,"$ 3,709.39"
122885,"USD 5,292,143.00",90068110,2.68,02/01/2016,08/31/2019,9100000000,PRIVATE FUND,690007,Recharge,"$ 3,153.75","$ 5,382.97"
122885,"USD 5,292,143.00",90068110,2.68,02/01/2016,08/31/2019,9100000000,PRIVATE FUND,699998,F & A Budgeting,$ 883.00,0
122885,"USD 5,292,143.00",90068110,2.68,02/01/2016,08/31/2019,9100000000,PRIVATE FUND,699999,Facilities & Admin C,0,"$ 1,456.08"
122885,"USD 5,292,143.00",90068111,2.68,02/01/2016,08/31/2019,9100000000,PRIVATE FUND,610000,Salaries & Wages,"$ 381,296.25","$ 533,220.33"
122885,"USD 5,292,143.00",90068111,2.68,02/01/2016,08/31/2019,9100000000,PRIVATE FUND,620000,Fringe Benefits,"$ 82,533.75","$ 93,368.89"
122885,"USD 5,292,143.00",90068111,2.68,02/01/2016,08/31/2019,9100000000,PRIVATE FUND,630000,Supplies & Materials,"$ 11,231.75","$ 20,921.55"
122885,"USD 5,292,143.00",90068111,2.68,02/01/2016,08/31/2019,9100000000,PRIVATE FUND,637000,Repairs & Maintenanc,0,"$ 1,743.47"
122885,"USD 5,292,143.00",90068111,2.68,02/01/2016,08/31/2019,9100000000,PRIVATE FUND,640102,Leased Facilities Ex,0,"$ 32,093.64"
122885,"USD 5,292,143.00",90068111,2.68,02/01/2016,08/31/2019,9100000000,PRIVATE FUND,640300,Contractual Services,"$ 18,217.50","$ 52,980.09"
122885,"USD 5,292,143.00",90068111,2.68,02/01/2016,08/31/2019,9100000000,PRIVATE FUND,641400,Telecommunications,0,"$ 7,527.65"
122885,"USD 5,292,143.00",90068111,2.68,02/01/2016,08/31/2019,9100000000,PRIVATE FUND,642500,Other Expenses,"$ 90,311.25","$ 10,128.24"
122885,"USD 5,292,143.00",90068111,2.68,02/01/2016,08/31/2019,9100000000,PRIVATE FUND,643000,Other Expenses Exclu,0,"$ -1,157.58"
122885,"USD 5,292,143.00",90068111,2.68,02/01/2016,08/31/2019,9100000000,PRIVATE FUND,652000,Travel Domestic,"$ 198,126.25","$ 12,251.79"
122885,"USD 5,292,143.00",90068111,2.68,02/01/2016,08/31/2019,9100000000,PRIVATE FUND,652100,Travel Foreign,0,"$ 165,627.09"
122885,"USD 5,292,143.00",90068111,2.68,02/01/2016,08/31/2019,9100000000,PRIVATE FUND,690007,Recharge,"$ 93,806.00","$ 103,211.59"
122885,"USD 5,292,143.00",90068111,2.68,02/01/2016,08/31/2019,9100000000,PRIVATE FUND,691500,Service Center,"$ 14,492.25",$ 121.03
122885,"USD 5,292,143.00",90068111,2.68,02/01/2016,08/31/2019,9100000000,PRIVATE FUND,699998,F & A Budgeting,"$ 10,538.00",0
122885,"USD 5,292,143.00",90068111,2.68,02/01/2016,08/31/2019,9100000000,PRIVATE FUND,699999,Facilities & Admin C,0,"$ 26,829.53"
122945,"USD 2,000,000.00",90068156,17.00,03/28/2016,03/27/2019,9000000000,GOVERNMENT FUND,610000,Salaries & Wages,"$ 18,248.25",$ 489.58
122945,"USD 2,000,000.00",90068156,17.00,03/28/2016,03/27/2019,9000000000,GOVERNMENT FUND,612000,Administrative Salar,0,"$ 7,637.75"
122945,"USD 2,000,000.00",90068156,17.00,03/28/2016,03/27/2019,9000000000,GOVERNMENT FUND,620000,Fringe Benefits,"$ 6,204.25","$ 2,763.27"
122945,"USD 2,000,000.00",90068156,17.00,03/28/2016,03/27/2019,9000000000,GOVERNMENT FUND,642500,Other Expenses,$ 554.75,0
122945,"USD 2,000,000.00",90068156,17.00,03/28/2016,03/27/2019,9000000000,GOVERNMENT FUND,652000,Travel Domestic,"$ 2,084.50",$ 19.92
122945,"USD 2,000,000.00",90068156,17.00,03/28/2016,03/27/2019,9000000000,GOVERNMENT FUND,652100,Travel Foreign,0,$ 469.40
122945,"USD 2,000,000.00",90068156,17.00,03/28/2016,03/27/2019,9000000000,GOVERNMENT FUND,690007,Recharge,"$ 3,251.00","$ 1,208.02"
122945,"USD 2,000,000.00",90068156,17.00,03/28/2016,03/27/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,"$ 6,371.50",0
122945,"USD 2,000,000.00",90068156,17.00,03/28/2016,03/27/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,"$ 2,123.66"
122945,"USD 2,000,000.00",90068157,17.00,03/28/2016,03/27/2019,9000000000,GOVERNMENT FUND,610000,Salaries & Wages,"$ 128,604.25","$ 156,560.04"
122945,"USD 2,000,000.00",90068157,17.00,03/28/2016,03/27/2019,9000000000,GOVERNMENT FUND,620000,Fringe Benefits,"$ 36,837.50","$ 27,049.86"
122945,"USD 2,000,000.00",90068157,17.00,03/28/2016,03/27/2019,9000000000,GOVERNMENT FUND,630000,Supplies & Materials,"$ 6,209.00","$ 11,875.75"
122945,"USD 2,000,000.00",90068157,17.00,03/28/2016,03/27/2019,9000000000,GOVERNMENT FUND,637000,Repairs & Maintenanc,"$ 2,133.50",$ 905.98
122945,"USD 2,000,000.00",90068157,17.00,03/28/2016,03/27/2019,9000000000,GOVERNMENT FUND,640102,Leased Facilities Ex,0,"$ 17,959.32"
122945,"USD 2,000,000.00",90068157,17.00,03/28/2016,03/27/2019,9000000000,GOVERNMENT FUND,640300,Contractual Services,0,"$ 20,852.67"
122945,"USD 2,000,000.00",90068157,17.00,03/28/2016,03/27/2019,9000000000,GOVERNMENT FUND,641400,Telecommunications,0,"$ 3,060.63"
122945,"USD 2,000,000.00",90068157,17.00,03/28/2016,03/27/2019,9000000000,GOVERNMENT FUND,642500,Other Expenses,"$ 77,890.50","$ 6,794.76"
122945,"USD 2,000,000.00",90068157,17.00,03/28/2016,03/27/2019,9000000000,GOVERNMENT FUND,643000,Other Expenses Exclu,0,$ 193.79
122945,"USD 2,000,000.00",90068157,17.00,03/28/2016,03/27/2019,9000000000,GOVERNMENT FUND,652000,Travel Domestic,"$ 90,207.75","$ 9,888.32"
122945,"USD 2,000,000.00",90068157,17.00,03/28/2016,03/27/2019,9000000000,GOVERNMENT FUND,652100,Travel Foreign,0,"$ 30,400.79"
122945,"USD 2,000,000.00",90068157,17.00,03/28/2016,03/27/2019,9000000000,GOVERNMENT FUND,690007,Recharge,"$ 41,025.75","$ 31,850.48"
122945,"USD 2,000,000.00",90068157,17.00,03/28/2016,03/27/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,"$ 80,377.50",0
122945,"USD 2,000,000.00",90068157,17.00,03/28/2016,03/27/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,"$ 50,093.49"
123123,"USD 4,649,438.00",90068565,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,600000,Undistributed Budget,"$ 71,462.75",0
123123,"USD 4,649,438.00",90068565,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,610000,Salaries & Wages,"$ 97,820.25","$ 93,725.57"
123123,"USD 4,649,438.00",90068565,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,612000,Administrative Salar,0,"$ 57,597.08"
123123,"USD 4,649,438.00",90068565,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,620000,Fringe Benefits,$ 235.00,"$ 49,644.19"
123123,"USD 4,649,438.00",90068565,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,630000,Supplies & Materials,0,"$ 4,806.77"
123123,"USD 4,649,438.00",90068565,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,640300,Contractual Services,"$ 76,706.25","$ 2,016.61"
123123,"USD 4,649,438.00",90068565,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,641400,Telecommunications,0,$ 371.56
123123,"USD 4,649,438.00",90068565,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,642500,Other Expenses,$ 927.00,"$ 2,836.44"
123123,"USD 4,649,438.00",90068565,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,652000,Travel Domestic,"$ 84,796.50","$ 9,120.83"
123123,"USD 4,649,438.00",90068565,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,652100,Travel Foreign,0,"$ 31,416.91"
123123,"USD 4,649,438.00",90068565,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,690000,Cost Overrun,0,"$ 4,238.72"
123123,"USD 4,649,438.00",90068565,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,690007,Recharge,"$ 32,413.00","$ 29,515.95"
123123,"USD 4,649,438.00",90068565,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,691500,Service Center,0,"$ 5,547.03"
123123,"USD 4,649,438.00",90068565,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,699998,F & A Budgeting,"$ 24,894.75",0
123123,"USD 4,649,438.00",90068565,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,699999,Facilities & Admin C,0,"$ 29,083.89"
123123,"USD 4,649,438.00",90068566,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,610000,Salaries & Wages,"$ 222,493.75","$ 129,496.17"
123123,"USD 4,649,438.00",90068566,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,620000,Fringe Benefits,"$ 92,064.00","$ 30,744.04"
123123,"USD 4,649,438.00",90068566,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,630000,Supplies & Materials,"$ 9,559.00","$ 4,240.10"
123123,"USD 4,649,438.00",90068566,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,637000,Repairs & Maintenanc,0,$ 271.69
123123,"USD 4,649,438.00",90068566,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,640102,Leased Facilities Ex,0,"$ 15,626.76"
123123,"USD 4,649,438.00",90068566,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,640300,Contractual Services,0,"$ 42,953.30"
123123,"USD 4,649,438.00",90068566,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,641400,Telecommunications,0,"$ 3,569.98"
123123,"USD 4,649,438.00",90068566,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,642500,Other Expenses,"$ 33,933.25","$ 10,359.79"
123123,"USD 4,649,438.00",90068566,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,643000,Other Expenses Exclu,0,"$ -7,882.77"
123123,"USD 4,649,438.00",90068566,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,652000,Travel Domestic,"$ 89,671.52","$ 17,363.91"
123123,"USD 4,649,438.00",90068566,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,652100,Travel Foreign,0,"$ 20,794.71"
123123,"USD 4,649,438.00",90068566,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,690007,Recharge,"$ 55,438.73","$ 29,260.36"
123123,"USD 4,649,438.00",90068566,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,699998,F & A Budgeting,"$ 50,316.03",0
123123,"USD 4,649,438.00",90068566,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,699999,Facilities & Admin C,0,"$ 28,905.50"
123123,"USD 4,649,438.00",90071294,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,610000,Salaries & Wages,"$ 14,829.50","$ 50,469.30"
123123,"USD 4,649,438.00",90071294,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,620000,Fringe Benefits,"$ 5,564.25","$ 17,097.23"
123123,"USD 4,649,438.00",90071294,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,630000,Supplies & Materials,$ 584.25,"$ 3,801.10"
123123,"USD 4,649,438.00",90071294,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,637000,Repairs & Maintenanc,0,$ 508.85
123123,"USD 4,649,438.00",90071294,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,640102,Leased Facilities Ex,0,$ 94.91
123123,"USD 4,649,438.00",90071294,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,640300,Contractual Services,0,"$ 13,497.88"
123123,"USD 4,649,438.00",90071294,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,641400,Telecommunications,0,$ 546.44
123123,"USD 4,649,438.00",90071294,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,642500,Other Expenses,"$ 81,432.50","$ 3,252.15"
123123,"USD 4,649,438.00",90071294,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,643000,Other Expenses Exclu,0,$ 6.21
123123,"USD 4,649,438.00",90071294,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,652000,Travel Domestic,"$ 68,794.23","$ 36,370.76"
123123,"USD 4,649,438.00",90071294,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,652100,Travel Foreign,0,"$ 23,628.36"
123123,"USD 4,649,438.00",90071294,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,690007,Recharge,"$ 18,832.52","$ 15,844.39"
123123,"USD 4,649,438.00",90071294,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,691500,Service Center,0,$ 87.98
123123,"USD 4,649,438.00",90071294,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,699998,F & A Budgeting,"$ 19,003.73",0
123123,"USD 4,649,438.00",90071294,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,699999,Facilities & Admin C,0,"$ 16,510.47"
123123,"USD 4,649,438.00",90078231,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,610000,Salaries & Wages,0,"$ 5,997.50"
123123,"USD 4,649,438.00",90078231,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,612000,Administrative Salar,0,"$ 9,429.58"
123123,"USD 4,649,438.00",90078231,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,620000,Fringe Benefits,0,"$ 5,143.87"
123123,"USD 4,649,438.00",90078231,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,643000,Other Expenses Exclu,0,$ 118.10
123123,"USD 4,649,438.00",90078231,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,652100,Travel Foreign,0,$ 329.50
123123,"USD 4,649,438.00",90078231,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,690007,Recharge,0,"$ 2,101.83"
123123,"USD 4,649,438.00",90078231,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,699999,Facilities & Admin C,0,"$ 2,300.21"
123123,"USD 4,649,438.00",90080979,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,610000,Salaries & Wages,0,"$ 11,898.33"
123123,"USD 4,649,438.00",90080979,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,612000,Administrative Salar,0,"$ 2,476.85"
123123,"USD 4,649,438.00",90080979,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,620000,Fringe Benefits,0,"$ 4,873.17"
123123,"USD 4,649,438.00",90080979,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,652100,Travel Foreign,0,"$ 4,501.49"
123123,"USD 4,649,438.00",90080979,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,690007,Recharge,0,"$ 2,374.98"
123123,"USD 4,649,438.00",90080979,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,699999,Facilities & Admin C,0,"$ 2,612.48"
123123,"USD 4,649,438.00",90080981,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,610000,Salaries & Wages,0,"$ 6,047.87"
123123,"USD 4,649,438.00",90080981,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,612000,Administrative Salar,0,"$ 2,625.31"
123123,"USD 4,649,438.00",90080981,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,620000,Fringe Benefits,0,"$ 2,948.87"
123123,"USD 4,649,438.00",90080981,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,630000,Supplies & Materials,0,$ 15.00
123123,"USD 4,649,438.00",90080981,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,652000,Travel Domestic,0,$ 99.74
123123,"USD 4,649,438.00",90080981,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,652100,Travel Foreign,0,$ 938.47
123123,"USD 4,649,438.00",90080981,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,690007,Recharge,0,"$ 1,267.90"
123123,"USD 4,649,438.00",90080981,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,691500,Service Center,0,$ 3.75
123123,"USD 4,649,438.00",90080981,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,699999,Facilities & Admin C,0,"$ 1,394.69"
123123,"USD 4,649,438.00",96019257,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,642400,Subaward,0,"$ 26,174.76"
123123,"USD 4,649,438.00",96019257,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,690007,Recharge,0,"$ 2,617.48"
123123,"USD 4,649,438.00",96019257,10.00,05/01/2016,03/31/2020,9100000000,PRIVATE FUND,699999,Facilities & Admin C,0,"$ 2,879.23"
123309,"USD 1,500,000.00",90068872,2.30,05/09/2016,06/30/2019,9100000000,PRIVATE FUND,610000,Salaries & Wages,"$ 24,738.00","$ 9,108.57"
123309,"USD 1,500,000.00",90068872,2.30,05/09/2016,06/30/2019,9100000000,PRIVATE FUND,612000,Administrative Salar,0,"$ 3,116.52"
123309,"USD 1,500,000.00",90068872,2.30,05/09/2016,06/30/2019,9100000000,PRIVATE FUND,620000,Fringe Benefits,"$ 8,069.00","$ 4,093.43"
123309,"USD 1,500,000.00",90068872,2.30,05/09/2016,06/30/2019,9100000000,PRIVATE FUND,640300,Contractual Services,0,$ 71.94
123309,"USD 1,500,000.00",90068872,2.30,05/09/2016,06/30/2019,9100000000,PRIVATE FUND,642500,Other Expenses,$ 972.00,0
123309,"USD 1,500,000.00",90068872,2.30,05/09/2016,06/30/2019,9100000000,PRIVATE FUND,652000,Travel Domestic,"$ 4,666.00",0
123309,"USD 1,500,000.00",90068872,2.30,05/09/2016,06/30/2019,9100000000,PRIVATE FUND,690007,Recharge,"$ 4,613.50","$ 1,815.82"
123309,"USD 1,500,000.00",90068872,2.30,05/09/2016,06/30/2019,9100000000,PRIVATE FUND,699998,F & A Budgeting,$ 990.25,0
